company,year,sentence,label,score
HSBC,2024,at a glance our relationship feedback,POSITIVE,0.9690222144126892
HSBC,2024,"so we know where we need to we strive to meet our responsibilities to we act on our responsibility to run our improve, and take steps to do this.",POSITIVE,0.9971532821655273
HSBC,2024,"our society, including through being transparent business in a way that upholds high customer satisfaction performance improved in our approach to paying taxes.",POSITIVE,0.9979076385498047
HSBC,2024,we also seek standards of corporate governance.,POSITIVE,0.9614068269729614
HSBC,2024,"in many markets in which we operate, to ensure we respect human rights in our although we still have work to do to improve workplace and our supply chains, and customer experience is at the heart of how our rank position against competitors.",POSITIVE,0.9982808828353882
HSBC,2024,continually work to improve our compliance we operate.,POSITIVE,0.9990224838256836
HSBC,2024,it is imperative that we treat our management capabilities.,POSITIVE,0.8723545670509338
HSBC,2024,"customers well, that we listen, and that we we are committed to working with our act to resolve complaints quickly and fairly.",POSITIVE,0.9981555342674255
HSBC,2024,"regulators to manage the safety of the for further details of our corporate governance, we measure customer satisfaction through financial system, adhering to the spirit and see our corporate governance report on page net promoter scores across each of our global the letter of the rules and regulations 236.",POSITIVE,0.9887996315956116
HSBC,2024,"businesses, listen carefully to customer governing our industry.",POSITIVE,0.9928179979324341
HSBC,2024,"in this section setting high how esg is governed we expect that our approach to esg governance is likely to continue to page 74 standards of develop, in line with our evolving approach to esg matters and governance stakeholder expectations.",POSITIVE,0.9191581010818481
HSBC,2024,human rights our respect for human rights we have continued to develop our understanding of our salient human page 75 rights issues and associated risk management.,POSITIVE,0.9986342787742615
HSBC,2024,"customer customer satisfaction while we are positioned among the top three banks in 58% of our key page 77 experience markets within wpb and cmb, we recognise the need to improve our customer experience further to enhance our competitive ranking.",POSITIVE,0.9947385191917419
HSBC,2024,"how we listen we aim to be open and transparent in how we track, record and manage page 78 complaints.",NEGATIVE,0.9428050518035889
HSBC,2024,"integrity, conduct safeguarding the we have continued our efforts to combat financial crime and reduce its page 80 and fairness financial system impact on our organisation, customers and the communities that we serve.",POSITIVE,0.9976366758346558
HSBC,2024,"whistleblowing our global whistleblowing channel, hsbc confidential, allows our page 80 colleagues and other stakeholders to raise concerns confidentially.",POSITIVE,0.9870349764823914
HSBC,2024,a responsible approach to we seek to pay our fair share of tax in all jurisdictions in which we page 81 tax operate.,POSITIVE,0.9986489415168762
HSBC,2024,conduct: our product our conduct approach guides us to do the right thing and to focus on the page 82 responsibilities impact we have on our customers and the financial markets in which we operate.,POSITIVE,0.9993425011634827
HSBC,2024,our approach with we require suppliers to meet our third-party risk compliance standards page 82 our suppliers and assess them to identify any financial stability concerns.,NEGATIVE,0.9249953627586365
HSBC,2024,"safeguarding data data privacy we are committed to protecting the data we process, in accordance with page 83 the laws and regulations of the markets in which we operate.",POSITIVE,0.9974620342254639
HSBC,2024,"cybersecurity we invest in our business and technical controls to help prevent, detect page 84 and mitigate cyber-threats.",POSITIVE,0.9928063154220581
HSBC,2024,"esg review esg review | governance setting high standards of governance tcfd how esg is governed the board takes overall responsibility for esg the group chief risk and compliance officer risk management meeting and the group strategy, overseeing executive management and the chief risk officers of our pra- risk committee, with scheduled updates in developing the approach, execution and regulated businesses are the senior provided, as well as detailed reviews of associated reporting.",POSITIVE,0.9932169318199158
HSBC,2024,"progress against our managers responsible for climate financial material matters, such as climate-related esg ambitions is reviewed through board risks under the uk senior managers regime.",NEGATIVE,0.9677289128303528
HSBC,2024,stress-testing exercises.,NEGATIVE,0.8142098784446716
HSBC,2024,"discussion and review of key topics, such as climate risks are considered in the group updates on sustainability infrastructure finance and employee sentiment.",POSITIVE,0.8393270373344421
HSBC,2024,"the board is regularly provided with specific updates on esg matters, including the sustainability how hsbc's climate execution programme, human rights and strategy is cascaded workforce engagement.",POSITIVE,0.9926316738128662
HSBC,2024,"board members opportunities risks receive esg-related training as part of their induction and ongoing development, and seek out further opportunities to build their board level governance skills and experience in this area.",POSITIVE,0.7810722589492798
HSBC,2024,"for further details of board members' esg skills and experience, see page 237.",POSITIVE,0.5005273818969727
HSBC,2024,"for further details group board group audit committee group risk committee of their induction and training in 2024, see page 250.",NEGATIVE,0.8255156874656677
HSBC,2024,"specialist board governance in october 2024, we enhanced our esg governance with the establishment of a new sustainability working group ('swg') of the sustainability working group hsbc holdings board, with an initial duration provides guidance on the group-wide medium- and longer-term sustainability strategy, of 12 months.",POSITIVE,0.9978141784667969
HSBC,2024,"the swg is comprised of five including our progress towards our net zero ambitions, taking into account key factors such non-executive directors, along with as risk appetite, commerciality, capability and data.",POSITIVE,0.7395445704460144
HSBC,2024,"the group will also oversee progress against the strategy, including financing and supporting clients' transitions.",NEGATIVE,0.5626981258392334
HSBC,2024,the group will attendance by other executives.,POSITIVE,0.9973015785217285
HSBC,2024,"at the provide guidance on target setting, policy review, financing and investing.",POSITIVE,0.9944197535514832
HSBC,2024,"executive level, the governance activity was streamlined with the removal of the chair: independent non-executive director - geraldine buckingham sustainability execution committee, with its activity managed within the project team.",POSITIVE,0.9878343343734741
HSBC,2024,"we expect that our approach to esg governance is likely to continue to develop, in line with management level governance our evolving approach to esg matters and stakeholder expectations.",POSITIVE,0.7234331369400024
HSBC,2024,"esg committee group risk management meeting the diagram on the right provides an has oversight of esg strategy, policy, oversees the enterprise-wide material commitments and external management of all risks, including illustration of our esg governance process, disclosure.",POSITIVE,0.9932065010070801
HSBC,2024,"oversees and monitors updates relating to the group's including how the board's strategy on climate progress against esg strategy, climate risk profile and risk appetite, is cascaded and implemented throughout the policies, plans, targets, commitments top and emerging climate risks, and organisation.",POSITIVE,0.9013991355895996
HSBC,2024,it identifies examples of forums and execution processes.,POSITIVE,0.992159903049469
HSBC,2024,reports to key climate initiatives.,POSITIVE,0.85342937707901
HSBC,2024,"that manage both climate-related the swg and board on progress on opportunities and risks, along with their the commitments, deliverables and chair: group chief risk and compliance officer responsibilities and the responsible chair.",POSITIVE,0.9851940274238586
HSBC,2024,the targets under the sustainability execution programme.,POSITIVE,0.9750412106513977
HSBC,2024,"structure of the process is similar for the escalation of problems, with issues either co-chairs: group ceo and group resolved in a given forum or raised to the chief sustainability officer appropriate level of governance with appropriate scope and authority.",POSITIVE,0.9497276544570923
HSBC,2024,"given the wide-ranging remit of esg matters, regional, global business and group infrastructure the governance activities are managed examples of esg-related management governance through a combination of specialist the following governance bodies support management in its delivery of esg activities.",POSITIVE,0.9962515234947205
HSBC,2024,"governance infrastructure and regular meetings and committees, where sustainable execution group reputational risk human rights appropriate.",POSITIVE,0.9798731803894043
HSBC,2024,"these include the group programme committee steering committee oversees the global provides recommendations oversees the group's disclosure and controls committee and delivery of climate and advice on significant evolving approach to group audit committee, which provide strategy through 10 reputational risk matters human rights and oversight for the scope and content of esg modules.",POSITIVE,0.9856200218200684
HSBC,2024,with impact across the provides enhanced group.,POSITIVE,0.9998061060905457
HSBC,2024,governance.,POSITIVE,0.9827526807785034
HSBC,2024,"disclosures, and the group people chair: global head of committee, which provides oversight support sustainability chair: group chief risk chair: group chief risk transformation and compliance officer and compliance officer for the group's approach to performance management.",POSITIVE,0.9761548042297363
HSBC,2024,"for some areas, such as climate where our approach is more advanced, dedicated governance activities exist to support the wide range of activities.",POSITIVE,0.9977351427078247
HSBC,2024,"74 hsbc holdings plc annual report and accounts 2024 human rights our respect for human rights as set out in our human rights statement, our salient human rights issues we recognise the role of business in illustration of hsbc group's inherent human rights risks mapped to business activities.",POSITIVE,0.9731299877166748
HSBC,2024,respecting human rights.,POSITIVE,0.981692910194397
HSBC,2024,our approach is guided by the un guiding principles on hsbc activities business and human rights ('ungps') and provider of products the oecd guidelines for multinational and services enterprises on responsible business conduct.,POSITIVE,0.992480993270874
HSBC,2024,personal business inherent human rights risks employer buyer customers customers investor our salient human rights issues we continue to develop our understanding of right to freedom from forced labour u u u our salient human rights issues.,POSITIVE,0.998588502407074
HSBC,2024,these are decent just and favourable conditions of work u u u u the human rights at risk of the most severe work right to health and safety at work u u u u negative impact through our business right to equality and freedom from discrimination u u u u u activities and relationships.,POSITIVE,0.9156473278999329
HSBC,2024,right to privacy u u u,NEGATIVE,0.9866695404052734
HSBC,2024,"an extensive review of our salient human cultural and land rights u u u rights issues conducted in 2022 identified five right to dignity and justice u u u u u human rights risks inherent to hsbc's business globally, and five types of activity through which such risks might arise.",POSITIVE,0.9620541334152222
HSBC,2024,these we continued to develop our in-house we regularly review our sustainability risk are represented in the adjacent table.,POSITIVE,0.9641283750534058
HSBC,2024,capability on human rights with the launch of policies and policy implementation as we further online resources for all staff and apply our policies in practice.,POSITIVE,0.9974689483642578
HSBC,2024,"in 2023, building on this assessment, we bespoke human rights training for key provided practical guidance and training, colleagues, including those managing for further details, see our sustainability risk where relevant, to our colleagues across the policies at with suppliers and business group on how to identify and manage human responsible-business/managing-risk/ customers, and those with responsibility for rights risk.",POSITIVE,0.9927968382835388
HSBC,2024,sustainability-risk.,POSITIVE,0.6628777384757996
HSBC,2024,overseeing risk management processes.,NEGATIVE,0.9101719260215759
HSBC,2024,"in 2024, we focused on our approach to financial crime controls for further details of the actions taken to respect human rights risk management relating to the our financial crime risk framework also helps the right to decent work, see our 2024 annual goods and services we buy from third parties statement under the uk modern slavery act at to mitigate the risk of being associated with and in respect of our business customers.",POSITIVE,0.9936797618865967
HSBC,2024,"adverse human rights impacts, by helping to we issued human rights due diligence good responsible-business/modern-slavery-act.",NEGATIVE,0.9825994968414307
HSBC,2024,"identify and assess the financial crime risk practice guidance tailored to procurement and for further details of the actions taken to respect associated with our customers, employees corresponding high-level guidance for staff the right to equality and freedom from and third parties.",POSITIVE,0.9778581261634827
HSBC,2024,"who manage our relationships with our discrimination, see 'our approach to inclusion' business customers.",POSITIVE,0.9984139204025269
HSBC,2024,on page 64.,POSITIVE,0.5676465034484863
HSBC,2024,"for further details of how we fight financial crime, see risks to human rights sustainability risk policies responsible-business/fighting-financial-crime.",POSITIVE,0.8807159662246704
HSBC,2024,"in 2024, we continued the process of some of our business customers operate in adapting our risk management procedures to sectors in which the risk of adverse human other principles reflect what we learned from the work on rights impact is considered greater.",POSITIVE,0.9927282333374023
HSBC,2024,"our hsbc's principles for the ethical use of data salient human rights issues and began sustainability risk policies consider human and artificial intelligence include how we embedding the related guidance documents rights issues such as forced labour, harmful seek to respect the right to privacy while described above.",POSITIVE,0.8484063744544983
HSBC,2024,"or exploitative child labour, workers' rights making use of these technologies.",NEGATIVE,0.9816341996192932
HSBC,2024,and land rights.,POSITIVE,0.9931633472442627
HSBC,2024,we developed a human rights due diligence for further details see operating procedure for procurement globally.,POSITIVE,0.8476029634475708
HSBC,2024,"through our membership of international hsbc/our-approach/risk-and-responsibility/ the procedure describes the due diligence certification schemes, such as the forestry pdfs/240715-hsbc-principles-for-the-ethical-useprocess undertaken to identify suppliers stewardship council, the roundtable on of-data-and-ai.pdf?download=1.",POSITIVE,0.6300814151763916
HSBC,2024,"where the risk of adverse human rights sustainable palm oil and the equator impact is considered higher and the process principles, we recognise standards aimed at to be followed to review and mitigate the respecting human rights.",POSITIVE,0.9248015880584717
HSBC,2024,risk.,POSITIVE,0.9263747930526733
HSBC,2024,"we built on the human rights supplier audit pilots undertaken in 2023 in our asiapacific and latin america regions with an expanded programme of human rights audits in 11 countries across asia-pacific, latin america, the middle east and north africa.",POSITIVE,0.9900263547897339
HSBC,2024,"esg review esg review | governance our respect for human rights continued supporting change in 2024, hsbc asset management joined the supporting those impacted and those we continued to participate in industry investor initiative on human rights data potentially at risk forums, including the thun group of banks, ('ii-hrd'), a collaborative engagement we continued to expand our survivor bank which is an informal group that seeks to initiative that aims to improve the depth and programme, which has now supported over promote understanding of the ungps within breadth of corporate human rights data 3500 (a more than 15% increase since last the sector, and the un global compact available to investors and the transparency of year) survivors of modern slavery and human human rights working group.",POSITIVE,0.9871718287467957
HSBC,2024,human rights assessment criteria.,POSITIVE,0.6764611601829529
HSBC,2024,"this trafficking in the uk. initiative seeks to address the industry-wide hsbc has been a member of the mekong our wealth and personal banking team challenges commonly cited, including lack of club since 2016.",POSITIVE,0.6226093173027039
HSBC,2024,"we are a participant in their continues to deliver training to raise transparent esg ratings methodologies by financial services working group, and we use awareness of modern slavery, enabling commercial data providers and insufficient their informative typological toolkits, employees to spot signs of abuse and inclusion of human rights data.",NEGATIVE,0.8623422980308533
HSBC,2024,"infographics, and other multimedia resources escalate their concerns through established covering current and emerging issues.",POSITIVE,0.9979000091552734
HSBC,2024,our for hsbc asset management's stewardship channels.,POSITIVE,0.96629399061203
HSBC,2024,"in addition, our customer-facing compliance teams regularly collaborate and plan, see: employees globally are trained to identify and engage with the mekong club in designing en/institutional-investor/about-us/responsible- support vulnerable customers as part of their investing/-/media/files/attachments/uk/policies/ group-wide knowledge sharing and training induction training.",POSITIVE,0.9878132343292236
HSBC,2024,stewardship-plan-uk.pdf.,NEGATIVE,0.8573279976844788
HSBC,2024,sessions.,NEGATIVE,0.8068552613258362
HSBC,2024,"for further details of our work to support investments vulnerable communities, see page 71.",POSITIVE,0.9576088190078735
HSBC,2024,hsbc asset management acknowledges the important role that business plays in effectiveness respecting human rights.,POSITIVE,0.9994264841079712
HSBC,2024,"if mismanaged or the table below includes some indicative left unaddressed, human rights violations metrics we use to measure year-on-year may materialise as business risks, negatively improvement to our human rights processes.",NEGATIVE,0.9993675351142883
HSBC,2024,"impacting investee companies' operations, supply chain or brand.",POSITIVE,0.9995416402816772
HSBC,2024,these may in turn present risk both to client investments and reputation.,NEGATIVE,0.8200908303260803
HSBC,2024,"measuring effectiveness hsbc asset management engages with companies prioritised for purposeful metric 2024 2023 engagement under its stewardship plan on contracted suppliers who either confirmed adherence to the code of core themes material to investee companies, conduct or provided their own alternative that was accepted by our 96.7% 95% including human rights.",POSITIVE,0.7791388630867004
HSBC,2024,"engagements may be global procurement function on a one-on-one basis, or collaboratively with employees who have received training on one or more aspects of human other investors.",NEGATIVE,0.8072962164878845
HSBC,2024,"in 2024, it has developed rights 11884 8176 engagement guidelines, highlighting its expectations of good practice for companies, where human rights may be a material issue.",POSITIVE,0.9925481677055359
HSBC,2024,"for further inclusion metrics, see page 64 in this esg review.",NEGATIVE,0.9657577872276306
HSBC,2024,further details can be found in its stewardship plan.,POSITIVE,0.9818978905677795
HSBC,2024,"the global voting guidelines provide an overview of its approach to exercising its shareholder rights in respect of esg issues, including human rights.",POSITIVE,0.996997594833374
HSBC,2024,76 hsbc holdings plc annual report and accounts 2024 customer experience we remain committed to improving to help us understand our strengths and the six key markets across wpb and cmb1 in line customers' experiences.,POSITIVE,0.997968852519989
HSBC,2024,"in 2024, we areas we need to focus on.",POSITIVE,0.967206597328186
HSBC,2024,we were ranked with 2023.,POSITIVE,0.998706579208374
HSBC,2024,"gathered feedback from over one million among the top three banks or improved our customers across our three global businesses ranking against our competitors in 58% of our customer satisfaction listening to drive improvement how we fared after an improved rank position in 2023, our we have continued to embed our feedback in wpb, we were ranked among the top overall performance in the uk has stabilised system so we can better listen, learn and act three banks against our competitors in hong in 2024.",NEGATIVE,0.9542135000228882
HSBC,2024,even though we sit outside of the on customer feedback.,NEGATIVE,0.9386595487594604
HSBC,2024,we use the net kong and mainland china.,POSITIVE,0.5876951813697815
HSBC,2024,"in hong kong, we top 3 in business banking, we are still ranked promoter score ('nps') and customer remained first overall against our competitors, in the top 3 among mid-market enterprise and satisfaction to provide a consistent measure and improved our nps score.",POSITIVE,0.999471127986908
HSBC,2024,this was driven large corporates in the uk.,NEGATIVE,0.7840133905410767
HSBC,2024,we remain of our performance.,POSITIVE,0.9976611137390137
HSBC,2024,nps is measured by by improved scores across all customer committed to improving our nps subtracting the percentage of 'detractors' segments.,POSITIVE,0.8580909371376038
HSBC,2024,"performance across markets, with action from the percentage of 'promoters'.",POSITIVE,0.9982262253761292
HSBC,2024,plans developed centrally and locally.,POSITIVE,0.9957277774810791
HSBC,2024,our nps rank improved in the uk and 'detractors' are customers who provide a singapore.,NEGATIVE,0.7410935759544373
HSBC,2024,"this was largely driven by in gbm, we have one of the highest score of 0 to 6, and 'promoters' are improved scores among our affluent satisfaction scores against our international customers who provide a score of 9 to 10 to customers.",POSITIVE,0.9735980033874512
HSBC,2024,in mexico our rank remained competitors.,POSITIVE,0.9979046583175659
HSBC,2024,"we were ranked in the top three the question: 'on a scale on 0 to 10, how stable, and in india our rank declined, largely banks globally, with high satisfaction scores likely is it that you would recommend hsbc driven by our personal banking customers.",NEGATIVE,0.9795256853103638
HSBC,2024,based on our digital capabilities.,POSITIVE,0.9929978847503662
HSBC,2024,to a friend or colleague'.,POSITIVE,0.9979938268661499
HSBC,2024,"in our private bank, our global nps increased we run studies that allow us to benchmark ourselves against other banks.",POSITIVE,0.9783762693405151
HSBC,2024,"we try to to 48 points, compared with 42 points in number of markets in top three or make it as easy as possible for customers to 2023.",NEGATIVE,0.9566228985786438
HSBC,2024,"all the existing markets included in the improving rank1,2 programme increased their scores from 2023 give us feedback, leveraging our use of digital 2024 and we have included india and uae for the real-time surveys to capture insight.",POSITIVE,0.9981144666671753
HSBC,2024,by wpb 4 out of 6 first time this year.,POSITIVE,0.9633030891418457
HSBC,2024,"sharing this and other feedback with our cmb 3 out of 6 front-line teams, and allowing them to in cmb, we were ranked among the top respond directly to customers, we are three banks against our competitors in three improving how we address issues and realise 1 the six markets comprise: the uk, hong kong, of our six key markets.",POSITIVE,0.9953306913375854
HSBC,2024,"we ranked first in mexico, mainland china, india and singapore.",POSITIVE,0.9987917542457581
HSBC,2024,opportunities.,POSITIVE,0.9930285811424255
HSBC,2024,hong kong and as a top three bank in rank positions are provided using data gathered singapore and india.,NEGATIVE,0.8733327388763428
HSBC,2024,"in mainland china, we through third-party research agencies.",NEGATIVE,0.9938110709190369
HSBC,2024,we continue to run dedicated global forums 2 we benchmark our nps against our key ranked outside the top three but ranked first to provide oversight of our retail and business competitors to create a rank position in each among international banks.,POSITIVE,0.993496298789978
HSBC,2024,"in mexico, we customers' experiences and promote market.",POSITIVE,0.9993364214897156
HSBC,2024,this table is based on the number of continuous improvement.,NEGATIVE,0.8027430772781372
HSBC,2024,this helps ensure have dropped from 3rd to 4th position due to markets where we are in the top three or have an we use feedback in all aspects of how we run improved competitor performance in improved rank from the previous year.,POSITIVE,0.9891310930252075
HSBC,2024,business banking.,POSITIVE,0.962079644203186
HSBC,2024,"our business, and prioritise initiatives that matter most to our customers.",POSITIVE,0.9681361317634583
HSBC,2024,"acting on feedback in 2024, we have continued to focus on leverage data to improve our engagements adoption of customer digital capabilities to developing our products and services, and with customers and are investing in improve fulfilment turnaround times.",POSITIVE,0.9943761825561523
HSBC,2024,"we enhancing our digital capabilities to improve technology to drive process efficiencies, have also increased the resilience of our customer experience.",POSITIVE,0.9995273351669312
HSBC,2024,reduce query volumes and drive automation.,NEGATIVE,0.997138500213623
HSBC,2024,digital channels and further reduced customer our new trade solutions platform ('hts') lets fraud risk.,NEGATIVE,0.9976264834403992
HSBC,2024,these actions are helping to build wealth and personal banking us quickly deploy new capabilities (like greater digital trust with our customers and we continue to redesign our international tradepay) across multiple markets.,POSITIVE,0.9971816539764404
HSBC,2024,it helps thereby improving customer experience.,POSITIVE,0.999560534954071
HSBC,2024,products and services to make it quicker and provide a consistent user experience and easier to bank internationally.,POSITIVE,0.9983702301979065
HSBC,2024,this year we enables easy connectivity to other platform global banking and markets have improved the way our customers make we continued our efforts to support our ecosystems.,POSITIVE,0.9997062087059021
HSBC,2024,international payments.,POSITIVE,0.9014587998390198
HSBC,2024,"customers can send clients in their sustainability and transition funds directly to mobile wallets from their in sustainability we continue to build an end- journey by maintaining our top 5 book-runner banking app, with customers now able to to-end customer journey through launching position globally in green, sustainable and send international payments with just the new propositions that incentivise and reward social bonds, and by extending the recipients' name alongside their phone customers for improving their esg sustainability-focused product and solutions number or email address.",POSITIVE,0.993860125541687
HSBC,2024,"performance, such as the hsbc buildings range beyond the labelled products suite.",POSITIVE,0.9967401623725891
HSBC,2024,we sustainability assessment tool in the uk and have refined our priority and core coverage commercial banking sustainability improvement loan.,POSITIVE,0.9933469295501709
HSBC,2024,"in our model, including piloting a range of priority global payments solutions ('gps') customer channels division, we have client squads to drive specific client goals.",POSITIVE,0.95367830991745
HSBC,2024,"implemented a new globally aligned client deployed ai and personalisation solutions to we continue to invest in our coverage service model focused on delivering an improve proactive engagement and the enablement strategy, including thought enhanced front-to-back client experience.",POSITIVE,0.9982707500457764
HSBC,2024,we speed of query resolution.,NEGATIVE,0.7556817531585693
HSBC,2024,we have increased leadership and transaction banking solutions.,POSITIVE,0.9994115829467773
HSBC,2024,"esg review esg review | governance how we listen to improve how we serve our customers, we must be open to feedback and acknowledge how we handle complaints when things go wrong.",POSITIVE,0.9883146286010742
HSBC,2024,"we continue to adapt at pace to provide support for customers our principles our actions facing new challenges, new ways of working making it easy customers can complain through the channel that best suits them.",POSITIVE,0.9852005243301392
HSBC,2024,we provide a and those that require enhanced care needs.,POSITIVE,0.9963290095329285
HSBC,2024,for customers point of contact along with clear information on next steps and timescales.,POSITIVE,0.9462097883224487
HSBC,2024,"to complain we aim to be open and consistent in how we track, record and manage complaints, acknowledging all colleagues welcome complaints as opportunities and exercise empathy to complaints acknowledge our customers' issues.",POSITIVE,0.9864622950553894
HSBC,2024,complaints are escalated if they cannot be although as we serve a wide range of resolved at first point of contact.,NEGATIVE,0.9940359592437744
HSBC,2024,"customers - from personal banking and wealth customers to large corporates, keeping the we set clear expectations and keep customers informed throughout the complaint institutions and governments - we tailor our customer up to resolution process through their preferred channel.",POSITIVE,0.9870157241821289
HSBC,2024,date approach in each of our global businesses.,POSITIVE,0.9997158646583557
HSBC,2024,"as the table on the right demonstrates, we have ensuring fair we thoroughly investigate all complaints to address concerns and ensure the right a consistent set of principles that enable us resolution outcome for our customers.",POSITIVE,0.9995498061180115
HSBC,2024,to remain customer-focused throughout the providing we provide customers with information on their rights and the appeal process if complaints process.,POSITIVE,0.9943274855613708
HSBC,2024,available rights they are not satisfied with the outcome of the complaint.,NEGATIVE,0.9991050362586975
HSBC,2024,undertaking complaint causes are analysed on a regular basis to identify and address any for further details of complaints volumes by root cause systemic issues and to inform process improvements.,POSITIVE,0.7111279964447021
HSBC,2024,"geography, see our esg data pack at analysis wealth and personal banking in 2024, we received approximately 887000 in mexico, there was a 5.3% fall in the complaints from customers in eight priority volume of total complaints in 2024 compared wpb complaint volumes1 markets, and the ratio of complaints per 1000 with 2023, with unrecognised debit card (per 1000 customers per month) customers per month in these markets charges down by 9% despite an increase in decreased from 2.2 to 2.0.",NEGATIVE,0.9986206293106079
HSBC,2024,we had a reduction transaction volumes.,NEGATIVE,0.9908074736595154
HSBC,2024,"this was achieved 2024 2023 in complaints in our top three markets (the uk, through targeted actions, including improving total2 2.0 2.2 hong kong and mexico), which comprise 86% fraud processes and the introduction of uk3 q 1.0 1.1 of complaints globally.",POSITIVE,0.9661744832992554
HSBC,2024,enhancements to the way customers receive hong kong3 q 0.7 0.9 purchase authorisations.,POSITIVE,0.9900250434875488
HSBC,2024,"in the uk, complaints fell 9%.",NEGATIVE,0.9989734888076782
HSBC,2024,"during 2024, mexico3 q 5.0 5.2 our two key priorities continued to be in our private bank, we received 647 complaints prevention, and improving the complaints, an increase of 140 compared 1 a complaint is any expression of dissatisfaction quality of resolution of the complaints we with 2023.",NEGATIVE,0.9776363968849182
HSBC,2024,"this was largely due to the about wpb's activities, products or services received.",NEGATIVE,0.9806640148162842
HSBC,2024,"we made good progress in both inclusion of complaint data for the private where a response or resolution is explicitly, or areas, driven by targeted intervention in banking operation in india, which received implicitly, expected.",POSITIVE,0.9991247057914734
HSBC,2024,priority areas and ongoing regular oversight.,POSITIVE,0.9934219717979431
HSBC,2024,128 complaints in 2024.,POSITIVE,0.9639372229576111
HSBC,2024,"complaint data for 2 priority markets in 2024 included: the uk, hong this has included identifying prominent this business was reported in wpb figures in kong (excluding hang seng), mexico, mainland complaint themes - such as telephony 2023.",NEGATIVE,0.8815977573394775
HSBC,2024,"banking products and service issues china, india, uae, singapore and australia, customer experience, transaction disputes and represented the largest volume of complaints selected based on complaints volume, customer base and strategic importance among other international payment processing - and overall, a high proportion of which were factors.",POSITIVE,0.9886956214904785
HSBC,2024,the 2023 total has been revised from 2.3 allocating them to individual executives as attributable to issues with payment to 2.2 due to a change in the composition of these accountable 'owners' to remedy the root processing and credit cards.,NEGATIVE,0.9812207221984863
HSBC,2024,"overall, the eight priority markets.",POSITIVE,0.9944862723350525
HSBC,2024,cause.,POSITIVE,0.7262064218521118
HSBC,2024,private bank resolved 646 complaints.,NEGATIVE,0.9471874237060547
HSBC,2024,"3 the uk, hong kong and mexico make up 86% of total complaints.",NEGATIVE,0.8884713649749756
HSBC,2024,the decrease in complaints in hong kong was primarily driven by improvements in capabilities that make banking with hsbc easier for customers.,POSITIVE,0.9890705347061157
HSBC,2024,"a deeper customercentric culture, regular reviews, root cause analysis of customer feedback and greater collaboration across business lines to address emerging customer pain points, also contributed to the fall in complaints.",NEGATIVE,0.9833348989486694
HSBC,2024,"acting on feedback in 2024, we continued to improve our capabilities and tools across the business to enhance the customer experience globally.",POSITIVE,0.9994094371795654
HSBC,2024,"by consistently measuring customer experience, we actively listen, learn and take action based on what our customers share with us.",POSITIVE,0.999133288860321
HSBC,2024,"additionally, we introduced a customer experience behavioural framework across the bank, aligned with hsbc's core values.",POSITIVE,0.9970793724060059
HSBC,2024,this framework supports our colleagues in meeting minimum service standards and prioritising customer experience in their daily routines.,POSITIVE,0.9988572597503662
HSBC,2024,these efforts enable us to identify opportunities to continue to improve our customer experience and systematically track and measure our progress.,POSITIVE,0.9995243549346924
HSBC,2024,78,POSITIVE,0.9983457326889038
HSBC,2024,"hsbc holdings plc annual report and accounts 2024 how we listen continued commercial banking in 2024 we received 46276 customer and although we have seen a minor increase in client complaints, an increase of 0.8% from complaint volumes, this reflects cmb complaint volumes 2023.",POSITIVE,0.9760982394218445
HSBC,2024,"of the overall volume, 32748 came improvements in the quality of our logging (000s) from hsbc uk, 8779 from asia-pacific and process and we have increased our 2024 2023 the remainder from the rest of our global understanding of the root cause of many total 46.2 45.9 markets.",POSITIVE,0.9952488541603088
HSBC,2024,complaints.,POSITIVE,0.8260882496833801
HSBC,2024,"in 2024, we enhanced training for uk1 q 32.7 33.8 the most common complaint related to our front-line colleagues to ensure they can hong kong1 p",POSITIVE,0.9187058806419373
HSBC,2024,"7.7 6.5 accurately identify the differences between a servicing and transactions, with the largest complaint, query and feedback and upgraded volume of complaints globally coming from our complaint reporting tools.",POSITIVE,0.9585487246513367
HSBC,2024,"for 2025, our 1 the uk and hong kong (excluding hang seng) business banking customers, representing account for 87% of total complaints.",POSITIVE,0.5447535514831543
HSBC,2024,focus will be on addressing the root cause of 68.2% of our total complaints.,POSITIVE,0.627129852771759
HSBC,2024,"complaint trends, as well as improvements to our systems, processes and customer advice.",NEGATIVE,0.8341423273086548
HSBC,2024,"acting on feedback in 2024, we have further invested in comprehensive training programmes for our staff to ensure they are equipped with the skills and knowledge needed to manage complaints effectively.",POSITIVE,0.9905737042427063
HSBC,2024,"this includes training on active listening, empathy, identification and treatment of customers in financial difficulty and conflict resolution.",POSITIVE,0.9921070337295532
HSBC,2024,all of our front-line teams globally went through this training to ensure that conduct and the customer are at the heart of our management of client feedback.,POSITIVE,0.9977973699569702
HSBC,2024,we have implemented advanced complaint reporting tools that enable us to capture customer feedback more accurately and efficiently.,POSITIVE,0.9928709864616394
HSBC,2024,these tools allow us to identify and address issues promptly.,POSITIVE,0.9964644908905029
HSBC,2024,"within our business banking segment, we continue to work with front-line teams to identify and manage complaints better.",POSITIVE,0.9871073365211487
HSBC,2024,"global banking and markets in 2024, we received 1838 customer in markets and securities services ('mss') complaints in global banking, an increase of complaints decreased by 13.6% to 306.",NEGATIVE,0.9914998412132263
